Temperature,Humidity,Label
27,57,Comfortable
27,53,Comfortable
40,66,Hot
29,78,Humid
36,71,Hot
39,47,Hot
34,76,Hot
24,72,Comfortable
36,63,Hot
35,53,Hot
34,45,Hot
40,87,Hot
26,61,Comfortable
34,92,Hot
32,78,Hot
33,38,Hot
24,61,Comfortable
18,57,Comfortable
37,69,Hot
25,59,Comfortable
33,82,Hot
40,50,Hot
36,62,Hot
29,89,Humid
37,54,Hot
25,76,Humid
38,82,Hot
29,69,Comfortable
18,46,Comfortable
31,53,Hot
20,33,Comfortable
25,78,Humid
22,61,Comfortable
37,85,Hot
36,57,Hot
32,66,Hot
27,87,Humid
28,91,Humid
26,87,Humid
20,56,Comfortable
23,45,Comfortable
39,67,Hot
24,53,Comfortable
31,83,Hot
36,30,Hot
33,49,Hot
39,90,Hot
22,78,Humid
18,55,Comfortable
26,76,Humid
36,85,Hot
19,52,Comfortable
28,71,Comfortable
25,33,Comfortable
36,80,Hot
22,38,Comfortable
18,61,Comfortable
27,47,Comfortable
19,38,Comfortable
40,76,Hot
26,34,Comfortable
20,90,Humid
29,49,Comfortable
37,53,Hot
22,66,Comfortable
39,31,Hot
28,57,Comfortable
22,63,Comfortable
30,68,Comfortable
35,66,Hot
29,47,Comfortable
22,47,Comfortable
37,66,Hot
31,33,Hot
35,61,Hot
21,34,Comfortable
24,89,Humid
33,93,Hot
35,34,Hot
28,85,Humid
19,57,Comfortable
29,51,Comfortable
39,57,Hot
18,48,Comfortable
34,69,Hot
21,75,Comfortable
30,67,Comfortable
37,91,Hot
38,51,Hot
35,72,Hot
39,85,Hot
39,66,Hot
24,94,Humid
21,95,Humid
38,48,Hot
18,62,Comfortable
35,68,Hot
34,48,Hot
37,37,Hot
38,70,Hot
26,38,Comfortable
24,94,Humid
21,87,Humid
34,42,Hot
31,42,Hot
33,30,Hot
30,49,Comfortable
36,50,Hot
22,93,Humid
33,82,Hot
36,57,Hot
21,61,Comfortable
19,86,Humid
39,82,Hot
39,41,Hot
18,80,Humid
37,60,Hot
25,68,Comfortable
20,31,Comfortable
18,62,Comfortable
18,67,Comfortable
38,39,Hot
33,45,Hot
31,71,Hot
27,73,Comfortable
40,64,Hot
24,82,Humid
19,66,Comfortable
24,41,Comfortable
22,74,Comfortable
22,55,Comfortable
29,82,Humid
25,94,Humid
37,92,Hot
31,70,Hot
33,33,Hot
34,74,Hot
27,77,Humid
36,91,Hot
26,31,Comfortable
37,50,Hot
32,65,Hot
30,60,Comfortable
19,57,Comfortable
24,90,Humid
38,87,Hot
29,55,Comfortable
33,61,Hot
38,63,Hot
18,70,Comfortable
18,30,Comfortable
39,35,Hot
32,42,Hot
23,64,Comfortable
30,77,Humid
36,92,Hot
29,46,Comfortable
25,58,Comfortable
32,70,Hot
21,86,Humid
39,34,Hot
18,92,Humid
36,85,Hot
27,53,Comfortable
39,57,Hot
18,33,Comfortable
18,52,Comfortable
32,53,Hot
21,36,Comfortable
32,39,Hot
22,84,Humid
31,80,Hot
20,39,Comfortable
30,56,Comfortable
28,69,Comfortable
32,94,Hot
31,53,Hot
29,83,Humid
33,66,Hot
32,31,Hot
30,36,Comfortable
36,81,Hot
18,73,Comfortable
28,33,Comfortable
26,33,Comfortable
24,88,Humid
28,88,Humid
32,60,Hot
27,44,Comfortable
22,62,Comfortable
25,59,Comfortable
29,80,Humid
24,74,Comfortable
19,51,Comfortable
37,48,Hot
39,52,Hot
27,86,Humid
26,81,Humid
31,57,Hot
31,87,Hot
35,95,Hot
24,77,Humid
21,85,Humid
36,88,Hot
31,86,Hot
36,66,Hot
30,61,Comfortable
40,77,Hot
27,33,Comfortable
18,94,Humid
25,54,Comfortable
36,72,Hot
31,43,Hot
20,82,Humid
37,58,Hot
31,68,Hot
25,86,Humid
32,73,Hot
39,76,Hot
32,78,Hot
31,64,Hot
29,35,Comfortable
38,75,Hot
38,78,Hot
19,73,Comfortable
18,79,Humid
27,44,Comfortable
35,30,Hot
25,95,Humid
37,86,Hot
21,31,Comfortable
35,74,Hot
38,87,Hot
33,49,Hot
31,46,Hot
19,65,Comfortable
27,52,Comfortable
30,46,Comfortable
26,50,Comfortable
23,31,Comfortable
35,93,Hot
21,52,Comfortable
22,33,Comfortable
30,46,Comfortable
24,75,Comfortable
36,41,Hot
39,56,Hot
28,40,Comfortable
38,32,Hot
18,68,Comfortable
20,74,Comfortable
27,72,Comfortable
22,64,Comfortable
37,85,Hot
18,80,Humid
27,48,Comfortable
31,37,Hot
18,91,Humid
37,46,Hot
19,33,Comfortable
38,93,Hot
25,41,Comfortable
26,30,Comfortable
20,81,Humid
27,95,Humid
33,33,Hot
38,47,Hot
30,81,Humid
38,69,Hot
23,43,Comfortable
25,68,Comfortable
36,66,Hot
30,90,Humid
39,87,Hot
21,43,Comfortable
35,85,Hot
32,80,Hot
22,51,Comfortable
34,44,Hot
28,94,Humid
31,57,Hot
23,71,Comfortable
38,49,Hot
25,62,Comfortable
22,83,Humid
20,62,Comfortable
40,50,Hot
35,34,Hot
35,54,Hot
31,38,Hot
22,52,Comfortable
26,45,Comfortable
20,70,Comfortable
20,58,Comfortable
34,64,Hot
40,40,Hot
32,58,Hot
19,55,Comfortable
40,81,Hot
34,47,Hot
22,65,Comfortable
18,49,Comfortable
37,85,Hot
28,76,Humid
32,81,Hot
39,76,Hot
34,59,Hot
27,55,Comfortable
39,85,Hot
23,43,Comfortable
38,62,Hot
30,58,Comfortable
24,89,Humid
19,84,Humid
33,89,Hot
19,32,Comfortable
33,93,Hot
35,42,Hot
23,54,Comfortable
29,62,Comfortable
26,33,Comfortable
27,50,Comfortable
36,93,Hot
22,38,Comfortable
33,56,Hot
33,58,Hot
38,63,Hot
36,34,Hot
39,53,Hot
22,70,Comfortable
31,56,Hot
32,35,Hot
19,72,Comfortable
22,55,Comfortable
31,45,Hot
31,36,Hot
35,32,Hot
38,65,Hot
22,76,Humid
33,68,Hot
34,44,Hot
25,35,Comfortable
37,38,Hot
27,57,Comfortable
18,83,Humid
35,77,Hot
24,76,Humid
31,47,Hot
27,37,Comfortable
35,92,Hot
35,33,Hot
26,51,Comfortable
40,67,Hot
40,56,Hot
40,80,Hot
34,35,Hot
36,51,Hot
35,85,Hot
34,46,Hot
30,30,Comfortable
37,64,Hot
33,84,Hot
29,34,Comfortable
34,82,Hot
29,65,Comfortable
31,77,Hot
35,50,Hot
40,46,Hot
34,77,Hot
28,79,Humid
19,64,Comfortable
27,83,Humid
22,59,Comfortable
25,49,Comfortable
37,69,Hot
36,81,Hot
19,81,Humid
31,67,Hot
30,88,Humid
27,39,Comfortable
36,50,Hot
23,61,Comfortable
25,60,Comfortable
26,36,Comfortable
33,44,Hot
29,71,Comfortable
19,37,Comfortable
21,33,Comfortable
39,64,Hot
22,48,Comfortable
34,37,Hot
35,63,Hot
27,69,Comfortable
24,36,Comfortable
26,30,Comfortable
34,41,Hot
32,38,Hot
37,33,Hot
19,69,Comfortable
23,85,Humid
29,59,Comfortable
34,56,Hot
18,38,Comfortable
27,86,Humid
30,93,Humid
19,92,Humid
34,30,Hot
22,63,Comfortable
39,55,Hot
19,83,Humid
28,77,Humid
32,47,Hot
33,87,Hot
40,92,Hot
26,50,Comfortable
20,50,Comfortable
20,31,Comfortable
18,49,Comfortable
32,86,Hot
40,35,Hot
34,39,Hot
23,58,Comfortable
23,88,Humid
18,54,Comfortable
26,62,Comfortable
22,33,Comfortable
31,37,Hot
29,61,Comfortable
28,82,Humid
28,93,Humid
38,31,Hot
37,79,Hot
36,51,Hot
24,72,Comfortable
40,43,Hot
24,49,Comfortable
27,84,Humid
31,87,Hot
34,53,Hot
34,76,Hot
31,42,Hot
28,66,Comfortable
24,43,Comfortable
20,40,Comfortable
35,93,Hot
30,65,Comfortable
40,88,Hot
38,93,Hot
26,46,Comfortable
39,82,Hot
24,62,Comfortable
38,77,Hot
32,71,Hot
35,56,Hot
19,86,Humid
40,94,Hot
25,61,Comfortable
34,92,Hot
24,37,Comfortable
38,58,Hot
29,87,Humid
18,81,Humid
36,53,Hot
27,57,Comfortable
19,76,Humid
32,37,Hot
33,40,Hot
38,50,Hot
21,59,Comfortable
20,78,Humid
19,91,Humid
25,51,Comfortable
22,74,Comfortable
31,81,Hot
40,70,Hot
34,41,Hot
23,48,Comfortable
29,47,Comfortable
19,73,Comfortable
35,48,Hot
22,61,Comfortable
19,90,Humid
37,68,Hot
27,80,Humid
36,52,Hot
36,57,Hot
37,87,Hot
27,91,Humid
39,73,Hot
21,88,Humid
26,80,Humid
28,73,Comfortable
27,62,Comfortable
37,91,Hot
20,62,Comfortable
40,49,Hot
26,49,Comfortable
40,49,Hot
29,70,Comfortable
20,64,Comfortable
19,41,Comfortable
22,48,Comfortable
35,60,Hot
24,34,Comfortable
33,65,Hot
25,74,Comfortable
22,57,Comfortable
23,57,Comfortable
35,90,Hot
28,33,Comfortable
40,85,Hot
23,44,Comfortable
30,46,Comfortable
20,51,Comfortable
24,62,Comfortable
31,66,Hot
32,52,Hot
22,54,Comfortable
21,38,Comfortable
30,91,Humid
28,82,Humid
18,52,Comfortable
37,91,Hot
32,44,Hot
18,86,Humid
36,51,Hot
30,79,Humid
30,59,Comfortable
24,49,Comfortable
36,83,Hot
34,69,Hot
29,72,Comfortable
36,88,Hot
33,74,Hot
27,56,Comfortable
38,46,Hot
38,39,Hot
37,88,Hot
18,58,Comfortable
28,84,Humid
33,78,Hot
24,68,Comfortable
23,54,Comfortable
31,52,Hot
36,85,Hot
25,46,Comfortable
22,48,Comfortable
19,38,Comfortable
34,59,Hot
25,70,Comfortable
39,77,Hot
39,65,Hot
34,47,Hot
26,55,Comfortable
34,95,Hot
28,84,Humid
36,43,Hot
36,48,Hot
40,52,Hot
30,31,Comfortable
33,71,Hot
35,55,Hot
36,57,Hot
38,94,Hot
22,88,Humid
29,90,Humid
40,42,Hot
20,72,Comfortable
18,91,Humid
20,68,Comfortable
21,90,Humid
34,83,Hot
30,40,Comfortable
37,32,Hot
20,52,Comfortable
33,54,Hot
24,67,Comfortable
30,34,Comfortable
40,56,Hot
24,50,Comfortable
19,33,Comfortable
35,86,Hot
25,50,Comfortable
28,73,Comfortable
28,31,Comfortable
27,81,Humid
30,89,Humid
32,32,Hot
35,77,Hot
27,63,Comfortable
18,60,Comfortable
35,43,Hot
36,69,Hot
36,84,Hot
31,65,Hot
19,69,Comfortable
30,81,Humid
35,75,Hot
33,43,Hot
30,75,Comfortable
19,34,Comfortable
25,60,Comfortable
35,40,Hot
25,76,Humid
34,80,Hot
37,70,Hot
36,34,Hot
39,33,Hot
30,43,Comfortable
32,62,Hot
26,93,Humid
36,79,Hot
39,92,Hot
19,80,Humid
21,49,Comfortable
34,63,Hot
18,78,Humid
37,61,Hot
37,51,Hot
29,41,Comfortable
35,65,Hot
30,62,Comfortable
36,60,Hot
19,39,Comfortable
37,55,Hot
30,34,Comfortable
35,61,Hot
38,76,Hot
22,53,Comfortable
20,61,Comfortable
29,65,Comfortable
33,50,Hot
31,92,Hot
40,89,Hot
26,40,Comfortable
33,36,Hot
22,65,Comfortable
28,77,Humid
31,36,Hot
33,42,Hot
24,93,Humid
21,49,Comfortable
28,41,Comfortable
39,65,Hot
29,82,Humid
32,51,Hot
39,44,Hot
30,58,Comfortable
40,92,Hot
26,41,Comfortable
23,60,Comfortable
22,48,Comfortable
18,85,Humid
26,78,Humid
21,50,Comfortable
28,92,Humid
36,81,Hot
22,63,Comfortable
23,61,Comfortable
36,81,Hot
31,79,Hot
38,66,Hot
37,95,Hot
32,67,Hot
26,66,Comfortable
21,69,Comfortable
18,38,Comfortable
25,72,Comfortable
20,57,Comfortable
20,45,Comfortable
26,73,Comfortable
25,89,Humid
18,75,Comfortable
27,89,Humid
23,80,Humid
40,44,Hot
19,46,Comfortable
36,89,Hot
31,32,Hot
38,54,Hot
29,75,Comfortable
27,58,Comfortable
23,82,Humid
21,94,Humid
22,58,Comfortable
19,84,Humid
18,69,Comfortable
33,51,Hot
37,62,Hot
18,49,Comfortable
39,77,Hot
39,42,Hot
22,45,Comfortable
27,53,Comfortable
30,33,Comfortable
40,33,Hot
30,61,Comfortable
22,44,Comfortable
30,31,Comfortable
38,50,Hot
37,90,Hot
24,34,Comfortable
21,56,Comfortable
29,37,Comfortable
19,78,Humid
19,64,Comfortable
25,89,Humid
38,50,Hot
25,37,Comfortable
24,35,Comfortable
37,30,Hot
38,85,Hot
28,46,Comfortable
34,78,Hot
39,66,Hot
37,77,Hot
38,89,Hot
31,53,Hot
36,68,Hot
39,68,Hot
23,68,Comfortable
40,48,Hot
25,33,Comfortable
27,34,Comfortable
29,38,Comfortable
39,47,Hot
39,78,Hot
27,90,Humid
38,75,Hot
27,81,Humid
28,36,Comfortable
38,94,Hot
30,78,Humid
37,43,Hot
38,37,Hot
33,95,Hot
24,35,Comfortable
25,93,Humid
20,33,Comfortable
28,79,Humid
31,62,Hot
35,38,Hot
37,68,Hot
40,50,Hot
33,31,Hot
38,95,Hot
20,72,Comfortable
38,60,Hot
23,94,Humid
28,79,Humid
37,62,Hot
34,51,Hot
34,43,Hot
36,57,Hot
22,34,Comfortable
30,94,Humid
36,89,Hot
24,88,Humid
31,48,Hot
21,91,Humid
18,60,Comfortable
36,69,Hot
37,50,Hot
30,87,Humid
35,61,Hot
23,55,Comfortable
30,65,Comfortable
31,66,Hot
30,93,Humid
39,90,Hot
37,87,Hot
32,32,Hot
32,64,Hot
20,55,Comfortable
37,90,Hot
24,83,Humid
37,57,Hot
31,55,Hot
31,52,Hot
30,34,Comfortable
25,63,Comfortable
19,70,Comfortable
29,82,Humid
28,73,Comfortable
26,57,Comfortable
27,73,Comfortable
40,62,Hot
37,58,Hot
37,77,Hot
23,38,Comfortable
31,39,Hot
19,89,Humid
27,33,Comfortable
29,62,Comfortable
39,70,Hot
27,49,Comfortable
18,36,Comfortable
29,53,Comfortable
35,43,Hot
19,72,Comfortable
34,47,Hot
28,40,Comfortable
39,31,Hot
40,65,Hot
37,53,Hot
38,53,Hot
30,36,Comfortable
24,37,Comfortable
39,90,Hot
20,40,Comfortable
40,93,Hot
30,34,Comfortable
21,55,Comfortable
33,34,Hot
32,45,Hot
39,95,Hot
19,31,Comfortable
19,80,Humid
40,80,Hot
38,42,Hot
21,91,Humid
24,60,Comfortable
27,57,Comfortable
21,71,Comfortable
34,35,Hot
39,41,Hot
25,93,Humid
31,81,Hot
22,90,Humid
28,38,Comfortable
26,70,Comfortable
24,34,Comfortable
29,51,Comfortable
21,31,Comfortable
24,77,Humid
36,80,Hot
34,59,Hot
18,61,Comfortable
26,49,Comfortable
36,60,Hot
27,58,Comfortable
37,68,Hot
19,86,Humid
30,35,Comfortable
25,91,Humid
24,71,Comfortable
37,83,Hot
19,70,Comfortable
37,84,Hot
31,31,Hot
39,61,Hot
24,49,Comfortable
36,79,Hot
30,55,Comfortable
19,57,Comfortable
29,85,Humid
34,95,Hot
26,81,Humid
25,76,Humid
22,93,Humid
31,65,Hot
18,61,Comfortable
21,35,Comfortable
20,56,Comfortable
26,33,Comfortable
19,54,Comfortable
23,58,Comfortable
31,65,Hot
34,30,Hot
27,75,Comfortable
29,93,Humid
26,89,Humid
19,63,Comfortable
27,39,Comfortable
22,46,Comfortable
36,77,Hot
33,95,Hot
23,90,Humid
27,43,Comfortable
37,62,Hot
29,49,Comfortable
25,81,Humid
35,62,Hot
37,86,Hot
20,39,Comfortable
32,53,Hot
39,68,Hot
20,36,Comfortable
34,46,Hot
28,52,Comfortable
19,63,Comfortable
28,46,Comfortable
32,63,Hot
34,34,Hot
20,43,Comfortable
23,89,Humid
25,65,Comfortable
39,86,Hot
40,34,Hot
29,50,Comfortable
33,60,Hot
25,63,Comfortable
18,53,Comfortable
37,84,Hot
38,67,Hot
25,85,Humid
40,66,Hot
29,80,Humid
22,44,Comfortable
36,49,Hot
35,89,Hot
18,70,Comfortable
25,66,Comfortable
24,48,Comfortable
29,38,Comfortable
31,69,Hot
25,74,Comfortable
38,35,Hot
31,72,Hot
18,44,Comfortable
28,93,Humid
21,57,Comfortable
27,63,Comfortable
38,48,Hot
36,89,Hot
36,78,Hot
34,47,Hot
29,67,Comfortable
29,78,Humid
23,61,Comfortable
18,80,Humid
24,88,Humid
28,34,Comfortable
28,67,Comfortable
33,50,Hot
40,83,Hot
40,38,Hot
37,94,Hot
38,44,Hot
39,39,Hot
21,36,Comfortable
20,77,Humid
35,80,Hot
39,67,Hot
39,90,Hot
38,82,Hot
33,40,Hot
21,47,Comfortable
38,46,Hot
37,66,Hot
30,61,Comfortable
22,74,Comfortable
29,69,Comfortable
33,51,Hot
33,68,Hot
37,37,Hot
39,42,Hot
28,48,Comfortable
19,69,Comfortable
27,57,Comfortable
23,58,Comfortable
31,87,Hot
30,79,Humid
25,63,Comfortable
20,38,Comfortable
40,40,Hot
20,58,Comfortable
26,58,Comfortable
40,87,Hot
40,75,Hot
40,92,Hot
24,93,Humid
21,88,Humid
22,30,Comfortable
36,72,Hot
19,77,Humid
23,94,Humid
24,41,Comfortable
29,77,Humid
29,72,Comfortable
27,52,Comfortable
31,47,Hot
32,92,Hot
21,31,Comfortable
20,33,Comfortable
36,35,Hot
25,85,Humid
35,69,Hot
38,62,Hot
23,38,Comfortable
37,85,Hot
39,87,Hot
32,95,Hot
21,35,Comfortable
33,54,Hot
25,51,Comfortable
40,47,Hot
38,93,Hot
22,69,Comfortable
29,78,Humid
21,60,Comfortable
29,58,Comfortable
38,84,Hot
39,37,Hot
33,78,Hot
28,81,Humid
39,42,Hot
18,88,Humid
34,69,Hot
29,44,Comfortable
37,74,Hot
39,73,Hot
33,72,Hot
40,94,Hot
40,91,Hot
34,36,Hot
29,61,Comfortable
38,57,Hot
24,48,Comfortable
33,40,Hot
21,94,Humid
38,65,Hot
24,95,Humid
25,82,Humid
27,34,Comfortable
26,44,Comfortable
26,48,Comfortable
26,86,Humid
24,42,Comfortable
35,45,Hot
25,74,Comfortable
27,51,Comfortable
32,66,Hot
23,59,Comfortable
33,73,Hot
34,91,Hot
35,56,Hot
33,40,Hot
37,48,Hot
39,67,Hot
22,69,Comfortable
22,68,Comfortable
31,59,Hot
18,87,Humid
34,57,Hot
27,32,Comfortable
19,75,Comfortable
19,89,Humid
27,43,Comfortable
32,30,Hot
31,73,Hot
34,94,Hot
39,60,Hot
27,35,Comfortable
36,38,Hot
19,59,Comfortable
37,43,Hot
37,52,Hot
34,79,Hot
24,47,Comfortable
35,33,Hot
34,71,Hot
34,86,Hot
23,91,Humid
36,42,Hot
39,57,Hot
25,55,Comfortable
20,67,Comfortable
31,70,Hot
33,55,Hot
18,64,Comfortable
39,60,Hot
39,53,Hot
24,77,Humid
32,53,Hot
38,68,Hot
32,40,Hot
19,59,Comfortable
28,90,Humid
35,54,Hot
36,45,Hot
31,93,Hot
28,31,Comfortable
20,63,Comfortable
20,59,Comfortable
18,89,Humid
33,63,Hot
29,77,Humid
25,95,Humid
34,60,Hot
31,39,Hot
21,88,Humid
34,66,Hot
38,32,Hot
39,85,Hot
36,40,Hot
25,91,Humid
39,72,Hot
33,58,Hot
27,79,Humid
32,88,Hot
38,73,Hot
40,85,Hot
29,51,Comfortable
34,56,Hot
20,87,Humid
26,57,Comfortable
37,52,Hot
24,52,Comfortable
26,51,Comfortable
39,56,Hot
28,76,Humid
26,73,Comfortable
34,66,Hot
18,87,Humid
27,90,Humid
36,91,Hot
23,47,Comfortable
25,79,Humid
29,68,Comfortable
18,52,Comfortable
37,95,Hot
38,77,Hot
25,90,Humid
20,69,Comfortable
29,54,Comfortable
40,88,Hot
33,93,Hot
34,77,Hot
31,66,Hot
31,85,Hot
21,38,Comfortable
21,64,Comfortable
18,65,Comfortable
26,65,Comfortable
38,65,Hot
18,55,Comfortable
37,59,Hot
39,83,Hot
40,56,Hot
22,47,Comfortable
36,52,Hot
26,60,Comfortable
29,46,Comfortable
19,68,Comfortable
31,69,Hot
18,47,Comfortable
32,47,Hot
33,43,Hot
29,90,Humid
38,71,Hot
40,34,Hot
25,40,Comfortable
31,78,Hot
38,33,Hot
32,32,Hot
40,54,Hot
34,52,Hot
39,52,Hot
29,87,Humid
19,79,Humid
37,38,Hot
36,38,Hot
40,76,Hot
33,85,Hot
32,59,Hot
20,31,Comfortable
27,33,Comfortable
18,55,Comfortable
37,35,Hot
40,52,Hot
20,55,Comfortable
22,46,Comfortable
36,40,Hot
25,48,Comfortable
25,68,Comfortable
29,66,Comfortable
39,78,Hot
22,36,Comfortable
23,54,Comfortable
33,84,Hot
35,91,Hot
26,75,Comfortable
33,63,Hot
32,88,Hot
20,84,Humid
20,48,Comfortable
23,94,Humid
23,37,Comfortable
24,78,Humid
34,84,Hot
33,40,Hot
27,94,Humid
27,79,Humid
27,88,Humid
36,39,Hot
40,89,Hot
22,87,Humid
30,80,Humid
33,45,Hot
21,91,Humid
26,85,Humid
20,69,Comfortable
32,86,Hot
19,92,Humid
28,92,Humid
26,50,Comfortable
18,31,Comfortable
40,90,Hot
35,32,Hot
32,81,Hot
33,35,Hot
33,62,Hot
30,61,Comfortable
33,44,Hot
29,37,Comfortable
38,68,Hot
33,66,Hot
24,94,Humid
28,71,Comfortable
20,53,Comfortable
23,38,Comfortable
33,70,Hot
31,38,Hot
37,33,Hot
28,89,Humid
26,43,Comfortable
30,47,Comfortable
19,73,Comfortable
23,87,Humid
25,83,Humid
20,38,Comfortable
19,32,Comfortable
30,73,Comfortable
35,86,Hot
38,82,Hot
39,75,Hot
25,37,Comfortable
36,34,Hot
33,37,Hot
18,67,Comfortable
37,75,Hot
32,68,Hot
27,33,Comfortable
21,33,Comfortable
32,77,Hot
22,59,Comfortable
39,51,Hot
33,66,Hot
39,84,Hot
40,60,Hot
38,40,Hot
18,91,Humid
18,39,Comfortable
21,46,Comfortable
38,31,Hot
39,38,Hot
38,52,Hot
24,84,Humid
34,55,Hot
27,72,Comfortable
28,70,Comfortable
29,71,Comfortable
28,85,Humid
24,55,Comfortable
30,78,Humid
30,89,Humid
32,36,Hot
23,46,Comfortable
27,39,Comfortable
32,62,Hot
35,46,Hot
36,92,Hot
39,36,Hot
19,41,Comfortable
27,81,Humid
18,69,Comfortable
24,34,Comfortable
37,84,Hot
20,77,Humid
40,90,Hot
27,78,Humid
23,41,Comfortable
32,76,Hot
35,57,Hot
40,78,Hot
30,88,Humid
29,71,Comfortable
19,37,Comfortable
19,64,Comfortable
25,84,Humid
36,41,Hot
32,83,Hot
27,34,Comfortable
29,58,Comfortable
29,90,Humid
29,73,Comfortable
19,58,Comfortable
20,66,Comfortable
20,87,Humid
31,45,Hot
36,35,Hot
40,47,Hot
36,67,Hot
39,41,Hot
22,67,Comfortable
34,34,Hot
40,80,Hot
23,81,Humid
29,89,Humid
36,70,Hot
40,89,Hot
39,35,Hot
26,50,Comfortable
21,42,Comfortable
33,86,Hot
37,89,Hot
24,75,Comfortable
25,72,Comfortable
27,36,Comfortable
32,63,Hot
39,84,Hot
31,89,Hot
25,40,Comfortable
25,55,Comfortable
25,71,Comfortable
31,68,Hot
25,87,Humid
30,55,Comfortable
34,67,Hot
24,53,Comfortable
35,58,Hot
18,68,Comfortable
40,34,Hot
34,77,Hot
30,60,Comfortable
39,78,Hot
37,39,Hot
19,72,Comfortable
28,90,Humid
20,47,Comfortable
31,81,Hot
30,44,Comfortable
40,85,Hot
39,52,Hot
40,64,Hot
24,38,Comfortable
29,30,Comfortable
31,35,Hot
27,31,Comfortable
21,88,Humid
36,94,Hot
35,60,Hot
37,41,Hot
18,38,Comfortable
20,70,Comfortable
26,65,Comfortable
25,82,Humid
27,63,Comfortable
35,87,Hot
30,95,Humid
30,85,Humid
19,93,Humid
28,60,Comfortable
33,86,Hot
37,49,Hot
34,38,Hot
23,81,Humid
18,70,Comfortable
18,74,Comfortable
19,35,Comfortable
26,46,Comfortable
22,45,Comfortable
40,86,Hot
34,57,Hot
20,58,Comfortable
25,91,Humid
28,80,Humid
25,30,Comfortable
31,42,Hot
18,93,Humid
29,76,Humid
19,78,Humid
35,88,Hot
27,73,Comfortable
22,77,Humid
31,54,Hot
37,54,Hot
25,83,Humid
37,90,Hot
21,50,Comfortable
26,47,Comfortable
32,51,Hot
31,64,Hot
21,72,Comfortable
22,78,Humid
40,50,Hot
25,34,Comfortable
36,59,Hot
19,94,Humid
35,89,Hot
20,44,Comfortable
36,90,Hot
20,35,Comfortable
38,32,Hot
19,87,Humid
23,83,Humid
39,88,Hot
23,65,Comfortable
22,43,Comfortable
31,40,Hot
32,42,Hot
32,92,Hot
36,91,Hot
19,76,Humid
27,36,Comfortable
38,44,Hot
27,90,Humid
40,63,Hot
29,69,Comfortable
33,36,Hot
40,93,Hot
31,38,Hot
21,76,Humid
21,64,Comfortable
27,74,Comfortable
37,79,Hot
18,37,Comfortable
29,81,Humid
36,55,Hot
36,72,Hot
40,48,Hot
38,69,Hot
37,90,Hot
37,41,Hot
28,73,Comfortable
37,36,Hot
37,30,Hot
35,62,Hot
20,46,Comfortable
34,65,Hot
32,44,Hot
24,95,Humid
33,79,Hot
38,34,Hot
26,54,Comfortable
33,90,Hot
39,32,Hot
30,47,Comfortable
35,31,Hot
23,84,Humid
36,53,Hot
21,52,Comfortable
21,94,Humid
36,36,Hot
38,87,Hot
20,77,Humid
23,34,Comfortable
25,33,Comfortable
25,53,Comfortable
31,50,Hot
29,89,Humid
24,50,Comfortable
30,55,Comfortable
20,73,Comfortable
22,44,Comfortable
25,39,Comfortable
34,59,Hot
18,31,Comfortable
36,36,Hot
31,41,Hot
25,55,Comfortable
28,86,Humid
39,38,Hot
19,52,Comfortable
34,65,Hot
21,78,Humid
27,82,Humid
32,65,Hot
25,70,Comfortable
36,50,Hot
33,58,Hot
37,53,Hot
38,47,Hot
32,67,Hot
21,73,Comfortable
30,30,Comfortable
25,71,Comfortable
22,67,Comfortable
19,33,Comfortable
26,46,Comfortable
34,33,Hot
37,30,Hot
22,65,Comfortable
33,56,Hot
19,71,Comfortable
37,49,Hot
35,44,Hot
23,67,Comfortable
21,93,Humid
22,92,Humid
18,58,Comfortable
33,84,Hot
30,35,Comfortable
35,61,Hot
24,80,Humid
20,77,Humid
27,61,Comfortable
37,39,Hot
33,31,Hot
20,75,Comfortable
36,63,Hot
30,43,Comfortable
24,82,Humid
18,70,Comfortable
36,39,Hot
25,61,Comfortable
27,40,Comfortable
33,82,Hot
22,69,Comfortable
34,63,Hot
40,30,Hot
32,69,Hot
21,45,Comfortable
24,52,Comfortable
39,93,Hot
24,72,Comfortable
36,87,Hot
26,81,Humid
40,44,Hot
24,36,Comfortable
27,36,Comfortable
38,76,Hot
25,56,Comfortable
19,78,Humid
40,66,Hot
25,58,Comfortable
28,63,Comfortable
39,39,Hot
23,84,Humid
27,84,Humid
25,46,Comfortable
24,69,Comfortable
39,84,Hot
29,49,Comfortable
30,68,Comfortable
36,52,Hot
25,62,Comfortable
30,94,Humid
32,62,Hot
35,86,Hot
33,60,Hot
23,79,Humid
18,87,Humid
27,83,Humid
25,84,Humid
24,84,Humid
31,39,Hot
19,50,Comfortable
33,49,Hot
38,38,Hot
28,39,Comfortable
25,39,Comfortable
20,87,Humid
28,37,Comfortable
18,75,Comfortable
37,44,Hot
39,38,Hot
40,37,Hot
32,66,Hot
19,33,Comfortable
27,92,Humid
22,31,Comfortable
31,83,Hot
40,63,Hot
28,92,Humid
35,81,Hot
30,35,Comfortable
24,90,Humid
20,38,Comfortable
23,86,Humid
25,36,Comfortable
35,55,Hot
21,92,Humid
28,56,Comfortable
33,83,Hot
27,33,Comfortable
28,78,Humid
40,67,Hot
39,58,Hot
31,53,Hot
29,73,Comfortable
18,90,Humid
40,66,Hot
29,83,Humid
25,64,Comfortable
34,56,Hot
24,75,Comfortable
27,58,Comfortable
29,94,Humid
